Lote,IdVenta,Fecha,Cliente,Producto,Vendedor,Region,CondicionPago,Precio_Compra,Precio_Venta,Cantidad,Entrada_Stock,Salida_Venta,Stock_Actual,Ingresos,Costos,Margen,Porc_Margen,Meta,Diferencia,Porc_Cumpl
"1772828068210","INV-00678","2024-10-06","Hotel Jaragua","Router TP-Link","Sofía Gómez","Norte","Crédito 60 días","60","120","13","20","13","7","1560","780","780","50.00","1780.61","-220.61","87.61"
"1772828068210","INV-00678","2024-10-06","Hotel Jaragua","Smart TV LG 55","Sofía Gómez","Norte","Crédito 60 días","450","850","13","30","13","17","11050","5850","5200","47.06","10657.44","392.56","103.68"
"1772828068210","INV-00678","2024-10-06","Hotel Jaragua","Tablet iPad","Sofía Gómez","Norte","Crédito 60 días","300","550","9","57","9","48","4950","2700","2250","45.45","4635.73","314.27","106.78"
"1772828068210","INV-00679","2024-12-18","Pasteurizadora Rica","Monitor LG 27","Carlos Méndez","Norte","Crédito 60 días","180","320","7","8","7","1","2240","1260","980","43.75","2277.49","-37.49","98.35"
"1772828068210","INV-00679","2024-12-18","Pasteurizadora Rica","MacBook Air M2","Carlos Méndez","Norte","Crédito 60 días","900","1400","1","43","1","42","1400","900","500","35.71","1503.67","-103.67","93.11"
"1772828068210","INV-00679","2024-12-18","Pasteurizadora Rica","Monitor LG 27","Carlos Méndez","Norte","Crédito 60 días","180","320","16","26","16","10","5120","2880","2240","43.75","5313.82","-193.82","96.35"
"1772828068210","INV-00680","2024-02-13","Grupo Ramos","Teclado Logitech","Pedro Castillo","Distrito Nacional","Tarjeta","40","85","10","55","10","45","850","400","450","52.94","951.2","-101.2","89.36"
"1772828068210","INV-00680","2024-02-13","Grupo Ramos","Surface Pro","Pedro Castillo","Distrito Nacional","Tarjeta","850","1350","3","27","3","24","4050","2550","1500","37.04","4060.13","-10.13","99.75"
"1772828068210","INV-00680","2024-02-13","Grupo Ramos","Smart TV LG 55","Pedro Castillo","Distrito Nacional","Tarjeta","450","850","11","52","11","41","9350","4950","4400","47.06","10245.28","-895.28","91.26"
"1772828068210","INV-00681","2025-10-01","Grupo Rica","Xbox Series X","Carlos Méndez","Este","Crédito 60 días","420","680","2","6","2","4","1360","840","520","38.24","1186.87","173.13","114.59"
"1772828068210","INV-00681","2025-10-01","Grupo Rica","Tablet iPad","Carlos Méndez","Este","Crédito 60 días","300","550","8","20","8","12","4400","2400","2000","45.45","4560.14","-160.14","96.49"
"1772828068210","INV-00681","2025-10-01","Grupo Rica","Lenovo ThinkPad","Carlos Méndez","Este","Crédito 60 días","950","1500","20","49","20","29","30000","19000","11000","36.67","25722.02","4277.98","116.63"
"1772828068210","INV-00681","2025-10-01","Grupo Rica","Laptop Dell XPS","Carlos Méndez","Este","Crédito 60 días","800","1200","2","13","2","11","2400","1600","800","33.33","2223.7","176.3","107.93"
"1772828068210","INV-00681","2025-10-01","Grupo Rica","Mouse Gamer","Carlos Méndez","Este","Crédito 60 días","35","70","19","23","19","4","1330","665","665","50.00","1564.5","-234.5","85.01"
"1772828068210","INV-00682","2025-06-10","Sambil","Switch Cisco","Miguel Vargas","Norte","Crédito 60 días","700","1200","8","34","8","26","9600","5600","4000","41.67","11164.96","-1564.96","85.98"
"1772828068210","INV-00682","2025-06-10","Sambil","Disco Externo 2TB","Miguel Vargas","Norte","Crédito 60 días","70","140","15","48","15","33","2100","1050","1050","50.00","1890.89","209.11","111.06"
"1772828068210","INV-00682","2025-06-10","Sambil","Apple Watch","Miguel Vargas","Norte","Crédito 60 días","250","450","12","20","12","8","5400","3000","2400","44.44","6019.9","-619.9","89.70"
"1772828068210","INV-00682","2025-06-10","Sambil","Tablet iPad","Miguel Vargas","Norte","Crédito 60 días","300","550","16","49","16","33","8800","4800","4000","45.45","8580.57","219.43","102.56"
"1772828068210","INV-00683","2025-10-23","TechCam Comercial","Proyector Epson","Ana Rodríguez","Sur","Crédito 30 días","300","600","11","13","11","2","6600","3300","3300","50.00","7042.77","-442.77","93.71"
"1772828068210","INV-00683","2025-10-23","TechCam Comercial","UPS APC","Ana Rodríguez","Sur","Crédito 30 días","200","380","5","50","5","45","1900","1000","900","47.37","1765.01","134.99","107.65"
"1772828068210","INV-00683","2025-10-23","TechCam Comercial","Smart TV LG 55","Ana Rodríguez","Sur","Crédito 30 días","450","850","20","53","20","33","17000","9000","8000","47.06","18239.96","-1239.96","93.20"
"1772828068210","INV-00684","2025-04-01","Plaza Lama","Servidor HP","María López","Este","Contado","1500","2500","16","34","16","18","40000","24000","16000","40.00","34276.01","5723.99","116.70"
"1772828068210","INV-00684","2025-04-01","Plaza Lama","RTX 4070","María López","Este","Contado","500","850","20","32","20","12","17000","10000","7000","41.18","16799.4","200.6","101.19"
"1772828068210","INV-00684","2025-04-01","Plaza Lama","Teclado Logitech","María López","Este","Contado","40","85","12","15","12","3","1020","480","540","52.94","1113.09","-93.09","91.64"
"1772828068210","INV-00685","2025-06-01","Mercasid","Disco Externo 2TB","Andrés Batista","Sur","Crédito 30 días","70","140","1","22","1","21","140","70","70","50.00","164.49","-24.49","85.11"
"1772828068210","INV-00686","2025-02-06","TechCam Comercial","Router TP-Link","Juan Peña","Norte","Contado","60","120","3","5","3","2","360","180","180","50.00","386.95","-26.95","93.04"
"1772828068210","INV-00686","2025-02-06","TechCam Comercial","Servidor HP","Juan Peña","Norte","Contado","1500","2500","11","19","11","8","27500","16500","11000","40.00","32581.63","-5081.63","84.40"
"1772828068210","INV-00687","2024-04-19","Omega Tech","Smart TV LG 55","Ana Rodríguez","Santo Domingo","Contado","450","850","16","32","16","16","13600","7200","6400","47.06","11801.8","1798.2","115.24"
"1772828068210","INV-00687","2024-04-19","Omega Tech","Access Point","Ana Rodríguez","Santo Domingo","Contado","120","240","9","36","9","27","2160","1080","1080","50.00","2269.34","-109.34","95.18"
"1772828068210","INV-00687","2024-04-19","Omega Tech","Scanner Fujitsu","Ana Rodríguez","Santo Domingo","Contado","220","420","15","22","15","7","6300","3300","3000","47.62","6840.49","-540.49","92.10"
"1772828068210","INV-00688","2024-04-04","Plaza Lama","Lenovo ThinkPad","Pedro Castillo","Santo Domingo","Transferencia","950","1500","3","47","3","44","4500","2850","1650","36.67","4298.69","201.31","104.68"
"1772828068210","INV-00688","2024-04-04","Plaza Lama","Mouse Gamer","Pedro Castillo","Santo Domingo","Transferencia","35","70","5","15","5","10","350","175","175","50.00","386.9","-36.9","90.46"
"1772828068210","INV-00689","2026-01-16","Supermercados Nacional","Smart TV LG 55","Carlos Méndez","Sur","Transferencia","450","850","4","24","4","20","3400","1800","1600","47.06","2907.59","492.41","116.94"
"1772828068210","INV-00689","2026-01-16","Supermercados Nacional","Lenovo ThinkPad","Carlos Méndez","Sur","Transferencia","950","1500","1","45","1","44","1500","950","550","36.67","1719.1","-219.1","87.26"
"1772828068210","INV-00689","2026-01-16","Supermercados Nacional","Tablet iPad","Carlos Méndez","Sur","Transferencia","300","550","20","31","20","11","11000","6000","5000","45.45","11967.68","-967.68","91.91"
"1772828068210","INV-00689","2026-01-16","Supermercados Nacional","Apple Watch","Carlos Méndez","Sur","Transferencia","250","450","19","28","19","9","8550","4750","3800","44.44","9877.39","-1327.39","86.56"
"1772828068210","INV-00689","2026-01-16","Supermercados Nacional","Smartwatch Samsung","Carlos Méndez","Sur","Transferencia","180","350","6","36","6","30","2100","1080","1020","48.57","1948.13","151.87","107.80"
"1772828068210","INV-00690","2024-05-23","Grupo Punta Cana","Tablet iPad","Miguel Vargas","Distrito Nacional","Crédito 60 días","300","550","7","22","7","15","3850","2100","1750","45.45","3319.39","530.61","115.99"
"1772828068210","INV-00691","2025-08-07","Casa Cuesta","Cámara Canon","Carlos Méndez","Santo Domingo","Crédito 60 días","600","1000","3","39","3","36","3000","1800","1200","40.00","2729.08","270.92","109.93"
"1772828068210","INV-00691","2025-08-07","Casa Cuesta","PlayStation 5","Carlos Méndez","Santo Domingo","Crédito 60 días","400","650","10","11","10","1","6500","4000","2500","38.46","6862.2","-362.2","94.72"
"1772828068210","INV-00691","2025-08-07","Casa Cuesta","Laptop Dell XPS","Carlos Méndez","Santo Domingo","Crédito 60 días","800","1200","2","40","2","38","2400","1600","800","33.33","2609","-209","91.99"
"1772828068210","INV-00692","2025-09-21","Grupo Ramos","Scanner Fujitsu","Pedro Castillo","Norte","Transferencia","220","420","16","19","16","3","6720","3520","3200","47.62","8054.04","-1334.04","83.44"
"1772828068210","INV-00692","2025-09-21","Grupo Ramos","PlayStation 5","Pedro Castillo","Norte","Transferencia","400","650","8","14","8","6","5200","3200","2000","38.46","5990.63","-790.63","86.80"
"1772828068210","INV-00692","2025-09-21","Grupo Ramos","iPhone 14 Pro","Pedro Castillo","Norte","Transferencia","850","1300","1","19","1","18","1300","850","450","34.62","1179.1","120.9","110.25"
"1772828068210","INV-00692","2025-09-21","Grupo Ramos","Access Point","Pedro Castillo","Norte","Transferencia","120","240","17","47","17","30","4080","2040","2040","50.00","4494.66","-414.66","90.77"
"1772828068210","INV-00693","2024-07-19","Centro Cuesta Nacional","Impresora Epson","Juan Peña","Sur","Crédito 60 días","150","320","20","61","20","41","6400","3000","3400","53.13","7024.93","-624.93","91.10"
"1772828068210","INV-00693","2024-07-19","Centro Cuesta Nacional","Xbox Series X","Juan Peña","Sur","Crédito 60 días","420","680","10","13","10","3","6800","4200","2600","38.24","7993.66","-1193.66","85.07"
"1772828068210","INV-00693","2024-07-19","Centro Cuesta Nacional","RTX 4070","Juan Peña","Sur","Crédito 60 días","500","850","9","25","9","16","7650","4500","3150","41.18","7352.51","297.49","104.05"
"1772828068210","INV-00693","2024-07-19","Centro Cuesta Nacional","iPhone 14 Pro","Juan Peña","Sur","Crédito 60 días","850","1300","14","49","14","35","18200","11900","6300","34.62","19623.12","-1423.12","92.75"
"1772828068210","INV-00693","2024-07-19","Centro Cuesta Nacional","Lenovo ThinkPad","Juan Peña","Sur","Crédito 60 días","950","1500","6","23","6","17","9000","5700","3300","36.67","9584.76","-584.76","93.90"
"1772828068210","INV-00694","2025-09-09","Claro Dominicana","UPS APC","Juan Peña","Norte","Contado","200","380","13","41","13","28","4940","2600","2340","47.37","5116.6","-176.6","96.55"
"1772828068210","INV-00694","2025-09-09","Claro Dominicana","Tablet iPad","Juan Peña","Norte","Contado","300","550","10","20","10","10","5500","3000","2500","45.45","5813.67","-313.67","94.60"
"1772828068210","INV-00695","2024-10-15","Almacenes Unidos","Proyector Epson","Juan Peña","Norte","Crédito 30 días","300","600","8","46","8","38","4800","2400","2400","50.00","5050.55","-250.55","95.04"
"1772828068210","INV-00695","2024-10-15","Almacenes Unidos","Router TP-Link","Juan Peña","Norte","Crédito 30 días","60","120","17","24","17","7","2040","1020","1020","50.00","2146.21","-106.21","95.05"
"1772828068210","INV-00695","2024-10-15","Almacenes Unidos","Teclado Logitech","Juan Peña","Norte","Crédito 30 días","40","85","14","43","14","29","1190","560","630","52.94","1288.86","-98.86","92.33"
"1772828068210","INV-00695","2024-10-15","Almacenes Unidos","Monitor LG 27","Juan Peña","Norte","Crédito 30 días","180","320","17","30","17","13","5440","3060","2380","43.75","4893.7","546.3","111.16"
"1772828068210","INV-00695","2024-10-15","Almacenes Unidos","Switch Cisco","Juan Peña","Norte","Crédito 30 días","700","1200","7","37","7","30","8400","4900","3500","41.67","9314.12","-914.12","90.19"
"1772828068210","INV-00696","2024-03-29","Helados Bon","Memoria RAM 16GB","Luis Herrera","Sur","Transferencia","45","95","2","38","2","36","190","90","100","52.63","182.92","7.08","103.87"
"1772828068210","INV-00696","2024-03-29","Helados Bon","Cámara Canon","Luis Herrera","Sur","Transferencia","600","1000","1","48","1","47","1000","600","400","40.00","1125.17","-125.17","88.88"
"1772828068210","INV-00696","2024-03-29","Helados Bon","RTX 4070","Luis Herrera","Sur","Transferencia","500","850","14","34","14","20","11900","7000","4900","41.18","10532.68","1367.32","112.98"
"1772828068210","INV-00697","2025-03-15","Cecomsa","Monitor LG 27","Sofía Gómez","Distrito Nacional","Crédito 60 días","180","320","15","32","15","17","4800","2700","2100","43.75","5038.38","-238.38","95.27"
"1772828068210","INV-00697","2025-03-15","Cecomsa","Disco Externo 2TB","Sofía Gómez","Distrito Nacional","Crédito 60 días","70","140","3","42","3","39","420","210","210","50.00","432.81","-12.81","97.04"
"1772828068210","INV-00697","2025-03-15","Cecomsa","Tablet iPad","Sofía Gómez","Distrito Nacional","Crédito 60 días","300","550","3","42","3","39","1650","900","750","45.45","1596.7","53.3","103.34"
"1772828068210","INV-00697","2025-03-15","Cecomsa","Samsung Galaxy S23","Sofía Gómez","Distrito Nacional","Crédito 60 días","700","1100","20","50","20","30","22000","14000","8000","36.36","23541.93","-1541.93","93.45"
"1772828068210","INV-00697","2025-03-15","Cecomsa","Mouse Gamer","Sofía Gómez","Distrito Nacional","Crédito 60 días","35","70","19","23","19","4","1330","665","665","50.00","1473.99","-143.99","90.23"
"1772828068210","INV-00698","2024-02-15","Agua Planeta Azul","Mouse Gamer","Andrés Batista","Sur","Tarjeta","35","70","17","59","17","42","1190","595","595","50.00","1255.39","-65.39","94.79"
"1772828068210","INV-00698","2024-02-15","Agua Planeta Azul","Audífonos Sony","Andrés Batista","Sur","Tarjeta","200","380","11","17","11","6","4180","2200","1980","47.37","3745.48","434.52","111.60"
"1772828068210","INV-00699","2026-02-16","Supermercados Nacional","Disco Externo 2TB","Juan Peña","Este","Contado","70","140","17","53","17","36","2380","1190","1190","50.00","2642.76","-262.76","90.06"
"1772828068210","INV-00699","2026-02-16","Supermercados Nacional","Surface Pro","Juan Peña","Este","Contado","850","1350","2","17","2","15","2700","1700","1000","37.04","2690.09","9.91","100.37"
"1772828068210","INV-00699","2026-02-16","Supermercados Nacional","Audífonos Sony","Juan Peña","Este","Contado","200","380","13","22","13","9","4940","2600","2340","47.37","4558.31","381.69","108.37"
"1772828068210","INV-00699","2026-02-16","Supermercados Nacional","Disco Externo 2TB","Juan Peña","Este","Contado","70","140","16","20","16","4","2240","1120","1120","50.00","1946.57","293.43","115.07"
"1772828068210","INV-00700","2025-08-07","Bella Vista Mall","Tablet iPad","Sofía Gómez","Santo Domingo","Tarjeta","300","550","10","14","10","4","5500","3000","2500","45.45","4703.59","796.41","116.93"
"1772828068210","INV-00700","2025-08-07","Bella Vista Mall","Disco Externo 2TB","Sofía Gómez","Santo Domingo","Tarjeta","70","140","18","50","18","32","2520","1260","1260","50.00","2550.27","-30.27","98.81"
"1772828068210","INV-00700","2025-08-07","Bella Vista Mall","Xbox Series X","Sofía Gómez","Santo Domingo","Tarjeta","420","680","20","61","20","41","13600","8400","5200","38.24","14246.22","-646.22","95.46"
"1772828068210","INV-00700","2025-08-07","Bella Vista Mall","Smartwatch Samsung","Sofía Gómez","Santo Domingo","Tarjeta","180","350","3","13","3","10","1050","540","510","48.57","1005.49","44.51","104.43"
"1772828068210","INV-00701","2024-02-17","Bravo Supermercado","Smart TV LG 55","Carlos Méndez","Norte","Contado","450","850","13","15","13","2","11050","5850","5200","47.06","12779.36","-1729.36","86.47"
"1772828068210","INV-00701","2024-02-17","Bravo Supermercado","Apple Watch","Carlos Méndez","Norte","Contado","250","450","14","29","14","15","6300","3500","2800","44.44","5648.4","651.6","111.54"
"1772828068210","INV-00701","2024-02-17","Bravo Supermercado","Mouse Gamer","Carlos Méndez","Norte","Contado","35","70","12","58","12","46","840","420","420","50.00","831.39","8.61","101.04"
"1772828068210","INV-00702","2024-10-02","Carrefour RD","Scanner Fujitsu","Andrés Batista","Distrito Nacional","Contado","220","420","7","11","7","4","2940","1540","1400","47.62","2931.42","8.58","100.29"
"1772828068210","INV-00702","2024-10-02","Carrefour RD","UPS APC","Andrés Batista","Distrito Nacional","Contado","200","380","18","21","18","3","6840","3600","3240","47.37","6573.53","266.47","104.05"
"1772828068210","INV-00703","2025-05-30","Plaza Lama Oriental","Audífonos Sony","Carlos Méndez","Sur","Transferencia","200","380","3","46","3","43","1140","600","540","47.37","1054.47","85.53","108.11"
"1772828068210","INV-00703","2025-05-30","Plaza Lama Oriental","Samsung Galaxy S23","Carlos Méndez","Sur","Transferencia","700","1100","1","23","1","22","1100","700","400","36.36","1193.22","-93.22","92.19"
"1772828068210","INV-00703","2025-05-30","Plaza Lama Oriental","Scanner Fujitsu","Carlos Méndez","Sur","Transferencia","220","420","20","20","20","0","8400","4400","4000","47.62","9068.2","-668.2","92.63"
"1772828068210","INV-00704","2025-11-20","Blue Mall","Lenovo ThinkPad","Ana Rodríguez","Norte","Contado","950","1500","3","7","3","4","4500","2850","1650","36.67","4455.94","44.06","100.99"
"1772828068210","INV-00704","2025-11-20","Blue Mall","RTX 4070","Ana Rodríguez","Norte","Contado","500","850","9","28","9","19","7650","4500","3150","41.18","6619.56","1030.44","115.57"
"1772828068210","INV-00705","2025-07-23","Plaza Lama Oriental","Scanner Fujitsu","Laura Fernández","Norte","Crédito 30 días","220","420","20","59","20","39","8400","4400","4000","47.62","9415.48","-1015.48","89.21"
"1772828068210","INV-00705","2025-07-23","Plaza Lama Oriental","Laptop Dell XPS","Laura Fernández","Norte","Crédito 30 días","800","1200","7","12","7","5","8400","5600","2800","33.33","9701.12","-1301.12","86.59"
"1772828068210","INV-00705","2025-07-23","Plaza Lama Oriental","Samsung Galaxy S23","Laura Fernández","Norte","Crédito 30 días","700","1100","17","40","17","23","18700","11900","6800","36.36","16930.65","1769.35","110.45"
"1772828068210","INV-00705","2025-07-23","Plaza Lama Oriental","Tablet iPad","Laura Fernández","Norte","Crédito 30 días","300","550","4","47","4","43","2200","1200","1000","45.45","2025.4","174.6","108.62"
"1772828068210","INV-00706","2024-12-09","Banco BHD","Tablet iPad","Pedro Castillo","Este","Tarjeta","300","550","8","28","8","20","4400","2400","2000","45.45","5268.09","-868.09","83.52"
"1772828068210","INV-00706","2024-12-09","Banco BHD","iPhone 14 Pro","Pedro Castillo","Este","Tarjeta","850","1300","3","50","3","47","3900","2550","1350","34.62","3396.22","503.78","114.83"
"1772828068210","INV-00706","2024-12-09","Banco BHD","Memoria RAM 16GB","Pedro Castillo","Este","Tarjeta","45","95","2","41","2","39","190","90","100","52.63","170.25","19.75","111.60"
"1772828068210","INV-00706","2024-12-09","Banco BHD","Scanner Fujitsu","Pedro Castillo","Este","Tarjeta","220","420","2","3","2","1","840","440","400","47.62","924.6","-84.6","90.85"
"1772828068210","INV-00706","2024-12-09","Banco BHD","PlayStation 5","Pedro Castillo","Este","Tarjeta","400","650","5","25","5","20","3250","2000","1250","38.46","3244.97","5.03","100.16"
"1772828068210","INV-00707","2026-01-14","Farmacia GBC","Apple Watch","Andrés Batista","Este","Tarjeta","250","450","14","38","14","24","6300","3500","2800","44.44","5769.4","530.6","109.20"
"1772828068210","INV-00707","2026-01-14","Farmacia GBC","PlayStation 5","Andrés Batista","Este","Tarjeta","400","650","15","42","15","27","9750","6000","3750","38.46","10349.05","-599.05","94.21"
"1772828068210","INV-00707","2026-01-14","Farmacia GBC","Mouse Gamer","Andrés Batista","Este","Tarjeta","35","70","20","68","20","48","1400","700","700","50.00","1583.07","-183.07","88.44"
"1772828068210","INV-00708","2025-06-19","Jumbo","Smartwatch Samsung","Pedro Castillo","Este","Tarjeta","180","350","6","24","6","18","2100","1080","1020","48.57","1866.61","233.39","112.50"
"1772828068210","INV-00708","2025-06-19","Jumbo","UPS APC","Pedro Castillo","Este","Tarjeta","200","380","18","53","18","35","6840","3600","3240","47.37","5935.17","904.83","115.25"
"1772828068210","INV-00709","2024-01-01","Banreservas","Mouse Gamer","Pedro Castillo","Norte","Contado","35","70","16","65","16","49","1120","560","560","50.00","1312.06","-192.06","85.36"
"1772828068210","INV-00710","2025-01-29","Bella Vista Mall","Disco SSD 1TB","Sofía Gómez","Sur","Contado","90","180","16","33","16","17","2880","1440","1440","50.00","2706.03","173.97","106.43"
"1772828068210","INV-00710","2025-01-29","Bella Vista Mall","Cámara Canon","Sofía Gómez","Sur","Contado","600","1000","17","63","17","46","17000","10200","6800","40.00","17052.21","-52.21","99.69"
"1772828068210","INV-00711","2025-11-25","La Sirena","Access Point","Pedro Castillo","Sur","Tarjeta","120","240","19","59","19","40","4560","2280","2280","50.00","4260.96","299.04","107.02"
"1772828068210","INV-00712","2024-03-22","Grupo Ramos","Impresora Epson","Pedro Castillo","Santo Domingo","Crédito 60 días","150","320","1","31","1","30","320","150","170","53.13","308.97","11.03","103.57"
"1772828068210","INV-00712","2024-03-22","Grupo Ramos","UPS APC","Pedro Castillo","Santo Domingo","Crédito 60 días","200","380","12","19","12","7","4560","2400","2160","47.37","4974.7","-414.7","91.66"
"1772828068210","INV-00712","2024-03-22","Grupo Ramos","Monitor LG 27","Pedro Castillo","Santo Domingo","Crédito 60 días","180","320","20","52","20","32","6400","3600","2800","43.75","5819.47","580.53","109.98"
"1772828068210","INV-00712","2024-03-22","Grupo Ramos","Lenovo ThinkPad","Pedro Castillo","Santo Domingo","Crédito 60 días","950","1500","1","30","1","29","1500","950","550","36.67","1728.81","-228.81","86.77"
"1772828068210","INV-00712","2024-03-22","Grupo Ramos","Access Point","Pedro Castillo","Santo Domingo","Crédito 60 días","120","240","4","33","4","29","960","480","480","50.00","1106.15","-146.15","86.79"
"1772828068210","INV-00713","2024-06-11","Farmacia GBC","Smartwatch Samsung","Laura Fernández","Norte","Tarjeta","180","350","12","30","12","18","4200","2160","2040","48.57","3715.18","484.82","113.05"
"1772828068210","INV-00713","2024-06-11","Farmacia GBC","Monitor LG 27","Laura Fernández","Norte","Tarjeta","180","320","11","22","11","11","3520","1980","1540","43.75","3957.62","-437.62","88.94"
"1772828068210","INV-00714","2026-02-04","Altice Dominicana","UPS APC","Ana Rodríguez","Este","Crédito 30 días","200","380","1","36","1","35","380","200","180","47.37","404.19","-24.19","94.02"
"1772828068210","INV-00714","2026-02-04","Altice Dominicana","Xbox Series X","Ana Rodríguez","Este","Crédito 30 días","420","680","16","38","16","22","10880","6720","4160","38.24","11845.13","-965.13","91.85"
